PlayerID,Ballot
whitero02,Y
whitesa02,N
whitewi01,Y
whitfte01,N
whitnar01,N
whitnji01,N
whitnpi01,N
whitsed01,N
whitter01,N
whittpo01,N
wickeda01,N
wickmbo01,N
widgech01,N
wiedmst01,N
wiggity01,N
wightbi01,N
wilcomi01,N
wilforo01,N
wilheho01,Y
wilkecu01,N
wilkiri01,N
wilkste01,N
willeed01,N
willibe02,Y
willibi01,Y
willibr01,N
willica01,N
willicy01,Y
willidi02,N
willido03,N
willied01,N
willige02,N
williji01,N
willike01,Y
willima04,Y
willimi02,Y
willimi03,N
willine01,N
willisc01,N
willist02,N
willite01,Y
willivi01,N
williwa02,N
williwo02,Y
willsma01,Y
wilmowa01,N
wilsoar01,N
wilsoda01,N
wilsoea01,N
wilsoen01,N
wilsogl01,N
wilsoha01,Y
wilsoja01,N
wilsoja02,N
wilsoji01,Y
wilsoji02,N
wilsomo01,N
wilsopr01,N
wilsore01,N
wilsowi02,Y
wiltsho01,N
winebo01,N
winfida01,Y
wingoiv01,N
winnihe01,N
winnra01,N
wisede01,N
wiseri01,Y
wisesa01,N
witasja01,N
wittbo01,Y
wittmi01,Y
wittwh01,Y
wockejo01,N
wohlema01,N
wohlfji01,N
wolfji01,N
wolfra02,N
wolveha01,N
womacto01,Y
woodala01,N
woodeha01,N
woodge01,N
woodjo02,Y
woodke02,N
woodlge01,N
woodwch01,N
woodwi01,Y
woodwwo01,N
worreti01,N
worreto01,Y
worthal01,N
wrighcl01,N
wrighge01,N
wrighgl01,Y
wrighja01,N
wrighja02,N
wrighru01,N
wrighto01,N
wyattjo02,N
wyattwh01,Y
wynegbu01,N
wynnea01,Y
wynnji01,Y
wyrosjo01,N
yanes01,N
yastrca01,Y
yeagejo01,N
yeagest01,Y
yorkru01,Y
yorkto01,N
yosted01,N
youklke01,N
youngba01,N
youngcu01,N
youngcy01,Y
youngdm01,N
younger01,Y
youngjo02,N
youngke01,N
youngma01,N
youngmi02,N
youngpe01,Y
youngro01,Y
yountro01,Y
zachato01,Y
zachrpa01,Y
zahnge01,Y
zambrca01,N
zarilal01,N
zaungr01,N
zeidero01,N
zeileto01,Y
zernigu01,N
zimmech01,Y
zimmedo01,N
zimmehe01,N
ziskri01,Y
zitoba01,N
zoldasa01,N
zuberbi01,N
zuverge01,N
